,es_respuesta,fecha,likes,respuestas,texto,usuario,seccion,titulo,url,severe_toxicity,toxicity
39368,True,5 d,·,0,Diana Miele...tu publicacion sobre Schoklender y el dia de la madre no es muy diferente,Ricardo Orlando Miranda Renault,sociedad,Fuerte repudio al chiste antisemita de un conductor del Canal de la Ciudad,https://www.infobae.com/sociedad/2018/10/18/fuerte-repudio-al-chiste-antisemita-de-un-conductor-del-canal-de-la-ciudad/&sa=U&ved=0ahUKEwiw2Yq6-JzeAhXGhJAKHT9_CCUQFggkMAM&usg=AOvVaw00VWy-k6OARNlBHuTRRORR,0.09895325,0.18654434
5082,True,4 sem,1,0,Lo que relata el periodista no es mas que una sucesión de hechos reales. el problema de los argentinos que cuando estamos de un lado o de otro defendemos lo indefendible con una ceguera alarmante...,Gustavo Toledo,politica,Un suplicio interminable,https://www.infobae.com/politica/2018/09/26/un-suplicio-interminable/&sa=U&ved=0ahUKEwjyy5iKv5veAhUOmJAKHYvSDyYQFggTMAA&usg=AOvVaw2KuCFBz6mk8FShxDRCi91S,0.16300920000000002,0.18654434
4266,False,4 sem,5,3,"Te pagaron extra por escribir esta nota que, ""se sabe, no soluciona nada""? Otra intriga: cuáles son esos ""países normales"" donde un paro es considerado una medida extrema o cuando ya no hay diálogo? Acá hay diálogo?? Creo que vivimos en países distintos. Me gusta leer entre líneas y lo que escribís dice tanto, tanto de lo que no escribís, que no puedo dejar de expresarlo. La parcialidad de tu nota es tan abrumadora que te ganaste un 2 (dos) pero únicamente por la ortografía, que vale dos puntos.",Paula Achaval,politica,El 61% de los paros generales fueron contra gobiernos no peronistas,https://www.infobae.com/politica/2018/09/25/el-61-de-los-paros-generales-fueron-contra-gobiernos-no-peronistas/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFggrMAQ&usg=AOvVaw2yCzDN1JUwPcWU1E4xA7b8,0.17017005,0.18654434
17736,False,·,·,0,"Si sos periodista de medios tenés que saber que este canal NO es de aire. Fontevechia lo quiere vender asi, pero no emite en la frecuencia de VHF que es por donde emiten los canales de aire. Solo lo hace en TDA y por cable e internet.",Freddie Fernandez Volpe,teleshow/infoshow,Duro golpe para Pampita: segundo día consecutivo con 0 rating para su programa,https://www.infobae.com/teleshow/infoshow/2018/10/03/duro-golpe-para-pampita-segundo-dia-consecutivo-con-0-rating-para-su-programa/&sa=U&ved=0ahUKEwidgJWewJveAhUCl5AKHWdlDn4QFggfMAI&usg=AOvVaw2zcqv065NDsu8DpuVcNEuO,0.08819536,0.18654434
7974,False,3 sem,16,7,Entras a este diario y en el portal en GRANDE está esta noticia al lado y en PEQUEÑO la noticia que aumentó la pobreza....diario extraño si los hay,Lucia Fernandez Madero,economia,"Se podrán ingresar al país legalmente celulares, laptops y tablets sin pagar impuestos en la Aduana",https://www.infobae.com/economia/2018/09/28/se-podran-ingresar-al-pais-celulares-laptops-y-tablets-sin-declarar-en-la-aduana/&sa=U&ved=0ahUKEwiU_rerv5veAhXDvZAKHa7pCg4QFggfMAI&usg=AOvVaw0j-ZDsHID4qMdlvxu_ccU1,0.12990797,0.17230889
38573,False,6 d,1,0,Podría quedar como un periodista oficialista..no sé digo,Mario Ramirez,economia,Las 5 claves del plan oficial para controlar la inflación en 2019,https://www.infobae.com/economia/2018/10/18/las-5-claves-del-plan-oficial-para-controlar-la-inflacion-en-2019/&sa=U&ved=0ahUKEwjmmdut-JzeAhUJlpAKHcK9CyMQFggfMAI&usg=AOvVaw2h_9cC-E_z5IISQRLwj1hp,0.083864674,0.15377526
15762,True,3 sem,·,0,todos los medios periodisticos se han hecho eco de este incidente y el aporte del autor de la nota por lo menos es realizado por alguien que conoce el ambito naval.En toda organizacion existen problemas y no seria la primera vez que el comportamiento desafiante y temerario de un subordinado desencadenara una situacion de descontrol. O tal vez simplemente una falsa denuncia.,Spencer Tracy,politica,Investigan un presunto caso de abuso de dos tenientes de la Fragata Libertad,https://www.infobae.com/politica/2018/10/02/investigan-un-presunto-caso-de-abuso-de-dos-tenientes-de-la-fragata-libertad/&sa=U&ved=0ahUKEwiryuCFwJveAhVEHZAKHUZZDWIQFgglMAM&usg=AOvVaw1W_5I_fRG9unfeXM34cw5g,0.12349903599999999,0.14841343
17910,False,2 sem,2,0,"Perdón, ¿quién les escribió el libreto para esta nota; el Sr. Mariano ""Bostero"" Closs?.",Carlos Alberto Arone,deportes-2,"Clima hostil para Boca en Belo Horizonte: ""Hay que masacrarlos""",https://www.infobae.com/deportes-2/2018/10/04/clima-hostil-para-boca-en-belo-horizonte-hay-que-masacrarlos/&sa=U&ved=0ahUKEwiCpO6rwJveAhUGj5AKHWe7CnMQFggZMAE&usg=AOvVaw0VFaGEB1Aao9K0VBgVxj0U,0.06796083,0.14339215
32622,False,1 sem,1,0,"Una reverenda pavada esta nota igual que los comentarios de alejandro, todo una gran bosta. Diego fue un gran jugador y lider y punto. Lo que hizo despues, casi no interesa.",Eduardo Queirolo,deportes-2,"Diego querido, haremos de cuenta que no dijiste nada sobre Messi",https://www.infobae.com/deportes-2/2018/10/15/diego-querido-haremos-de-cuenta-que-no-dijiste-nada-sobre-messi/&sa=U&ved=0ahUKEwjVy7DJ95zeAhUIvJAKHV6rB_YQFggTMAA&usg=AOvVaw0qNRN6Rx-vwsNyhCvN8AM9,0.06155291,0.14262855
35364,False,1 sem,2,0,Solo el periodista y los familiares pueden pensar que los restos van a estar donde implosiono el submarino...Las corrientes marinas lo llevaron vaya a saber donde.,Emanuel Giannattasio,politica,El misterio del ARA San Juan: el submarino no se encuentra en la zona donde se produjo la presunta implosión,https://www.infobae.com/politica/2018/10/16/el-misterio-del-ara-san-juan/%252364624F5NT5HPHH6RAJIYHX5GLY/&sa=U&ved=0ahUKEwjEwuP395zeAhUCDZAKHaOaC30QFggZMAE&usg=AOvVaw1JLQLth5HhPU_wE88oMsNJ,0.09151015400000001,0.14216311
34873,False,1 sem,2,0,Solo el periodista y los familiares pueden pensar que los restos van a estar donde implosiono el submarino...Las corrientes marinas lo llevaron vaya a saber donde.,Emanuel Giannattasio,politica,El misterio del ARA San Juan: el submarino no se encuentra en la zona donde se produjo la presunta implosión,https://www.infobae.com/politica/2018/10/16/el-misterio-del-ara-san-juan/&sa=U&ved=0ahUKEwjEwuP395zeAhUCDZAKHaOaC30QFggTMAA&usg=AOvVaw2tmF6Ewv_kLWsrgKz4FiWD,0.09151015400000001,0.14216311
34367,False,1 sem,10,0,"esta nota solo trata de suavizar el desastre que estanb haciendo , diarios hegemonicos empleados de los grandes capitales fugadores de capitales adquiridos como deuda , cierra por todos lados , para ellos",Cesar Jotace Delle Ville,economia,"Un alquiler temporario, el conflicto menos pensado entre el Gobierno y el FMI",https://www.infobae.com/economia/2018/10/16/un-alquiler-temporario-el-conflicto-menos-pensado-entre-el-gobierno-y-el-fmi/&sa=U&ved=0ahUKEwiok9jm95zeAhULCpAKHfzcDQkQFgglMAM&usg=AOvVaw2eR2Mmwhdk_Q4Hw43aYnYI,0.08516242,0.14202683
29630,True,1 sem,·,0,"Es populismo, no hay político, periodista o actor/a que se resista al ""amor popular"", total pagan otros los gastos",Carlos Bueno,economia,Nueva ley de alquileres: para los especialistas inmobiliarios se encarecerán los montos iniciales,https://www.infobae.com/economia/2018/10/13/nueva-ley-de-alquileres-para-los-especialistas-inmobiliarios-se-encareceran-los-montos-iniciales/&sa=U&ved=0ahUKEwiyvbXI9ZzeAhUNmJAKHe3EDNUQFggTMAA&usg=AOvVaw0b-gFGdjF2cbmMHnDjT8oZ,0.10119649,0.14161645
11880,False,3 sem,2,0,"Esta nota me da ""ASQUISMO"".....se te acabó el curro !!!!!",Roger Kontrak,teleshow/infoshow,"Fito Páez: ""Nunca pertenecí al kirchnerismo, solo apoyé ciertas políticas""",https://www.infobae.com/teleshow/infoshow/2018/09/29/fito-paez-nunca-perteneci-al-kirchnerismo-solo-apoye-ciertas-politicas/&sa=U&ved=0ahUKEwjntffNv5veAhXCDJAKHQTjBqcQFggZMAE&usg=AOvVaw137PyC52Ls2DoIfXkqwv9F,0.06745405,0.13994473
30398,False,1 sem,·,0,"tranquilo Moyano, como dijo Cristobal Lopez ya se tendrá revancha, muy pronto sucederá eso, jueces, politicos de turno y periodista todos ellos tendrán que hacerse un lugarcito en la bolsa, ya que estarán allí por mucho, mucho tiempo",Martin Bulacio,politica,"Pablo Moyano: ""No creo que hagan el show de detenerme en Ezeiza""",https://www.infobae.com/politica/2018/10/13/pablo-moyano-no-creo-que-hagan-el-show-de-detenerme-en-ezeiza/&sa=U&ved=0ahUKEwi8_9LS9ZzeAhWMC5AKHY0mBaUQFgglMAM&usg=AOvVaw3jvC0mWfjDzydOaaszgzRe,0.09717702,0.13796929
289,True,4 sem,·,0,Delysid Hector Si se acredita como periodista tiene que estar trabajando. No como un expectador mas.,Martin Funes,deportes-2,Gonzalito Rodríguez habló sobre el mal momento que vivió en la Bombonera,https://www.infobae.com/deportes-2/2018/09/24/gonzalito-rodriguez-hablo-sobre-el-mal-momento-que-vivio-en-la-bombonera/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggrMAQ&usg=AOvVaw0SZw4Vhi93d8Mb9ttPp-X9,0.05813763,0.13651909
34841,False,1 sem,9,3,Vuelvo a reiterarle al Sr Periodista que la peor tragedia de la Armada en tiempo de paz fue el hundimiento del Rastreador ARA Fournier donde murieron sus 77 tripulantes.,Gus Mar,politica,El misterio del ARA San Juan: el submarino no se encuentra en la zona donde se produjo la presunta implosión,https://www.infobae.com/politica/2018/10/16/el-misterio-del-ara-san-juan/&sa=U&ved=0ahUKEwjEwuP395zeAhUCDZAKHaOaC30QFggTMAA&usg=AOvVaw2tmF6Ewv_kLWsrgKz4FiWD,0.10043212,0.13310039
35332,False,1 sem,9,3,Vuelvo a reiterarle al Sr Periodista que la peor tragedia de la Armada en tiempo de paz fue el hundimiento del Rastreador ARA Fournier donde murieron sus 77 tripulantes.,Gus Mar,politica,El misterio del ARA San Juan: el submarino no se encuentra en la zona donde se produjo la presunta implosión,https://www.infobae.com/politica/2018/10/16/el-misterio-del-ara-san-juan/%252364624F5NT5HPHH6RAJIYHX5GLY/&sa=U&ved=0ahUKEwjEwuP395zeAhUCDZAKHaOaC30QFggZMAE&usg=AOvVaw1JLQLth5HhPU_wE88oMsNJ,0.10043212,0.13310039
32325,False,1 sem,·,0,"esta nota no esta clara , , que Monseñor Romero espiritualmente estaba dirigido por el opus dei ? . alguien me lo puede aclarar , gracias",Yoni Alvarez,sociedad,"Las controversiales vidas del Papa Pablo VI y monseñor Romero, que hoy fueron proclamados santos",https://www.infobae.com/sociedad/2018/10/14/las-controversiales-vidas-del-papa-pablo-vi-y-monsenor-romero-que-seran-hoy-proclamados-santos/&sa=U&ved=0ahUKEwiSlr2n95zeAhVMEpAKHfiQBjUQFggrMAQ&usg=AOvVaw3Oq-Ky68gWTix4FJl0JYam,0.055754464000000004,0.13181563
35065,True,1 sem,·,0,Gabriel Bertorello No lo encuentran no es lo mismo queno estå. Y una teoría es una explicación racional basada en PRUEBAS objetivas lo de esta nota se llema ficción especulativa.,Cintia Ross,politica,El misterio del ARA San Juan: el submarino no se encuentra en la zona donde se produjo la presunta implosión,https://www.infobae.com/politica/2018/10/16/el-misterio-del-ara-san-juan/%252364624F5NT5HPHH6RAJIYHX5GLY/&sa=U&ved=0ahUKEwjEwuP395zeAhUCDZAKHaOaC30QFggZMAE&usg=AOvVaw1JLQLth5HhPU_wE88oMsNJ,0.084532455,0.1316673
34574,True,1 sem,·,0,Gabriel Bertorello No lo encuentran no es lo mismo queno estå. Y una teoría es una explicación racional basada en PRUEBAS objetivas lo de esta nota se llema ficción especulativa.,Cintia Ross,politica,El misterio del ARA San Juan: el submarino no se encuentra en la zona donde se produjo la presunta implosión,https://www.infobae.com/politica/2018/10/16/el-misterio-del-ara-san-juan/&sa=U&ved=0ahUKEwjEwuP395zeAhUCDZAKHaOaC30QFggTMAA&usg=AOvVaw2tmF6Ewv_kLWsrgKz4FiWD,0.084532455,0.1316673
26284,False,2 sem,10,0,"tenes razón piojo resucitado ,de que se las da negra salida de un programa ,de escándalo pero que se vaya ,si no sabe ni ser periodista a media ,porque de la noche a la mañana salio en ese canal y si se va con él ,que deje con lo que se quedo cuando estuvo con MENEM ,ÉL Y MANZANO ,hay muchos que no nos olvidamos ,",Juana Elsa Martinez,teleshow/infoshow,"Pamela David: ""Macri me desconcierta muchísimo, pero si vuelve Cristina me voy de la Argentina""",https://www.infobae.com/teleshow/infoshow/2018/10/10/pamela-david-macri-me-desconcierta-muchisimo-pero-si-vuelve-cristina-me-voy/&sa=U&ved=0ahUKEwipw4OJ9ZzeAhWGi5AKHU6KBowQFgglMAM&usg=AOvVaw2pcNWjjRbr0P2fsvijKVOq,0.111330405,0.12958978
15541,True,3 sem,3,0,Ahi lo vi en el destapeweb. Lo q no entiendo es q tiene q ver con esta nota. Y si tenia q ser impitada ebtonces joya. Significa q la justicoa se empezo a mover. Q vayan todos presos los que tengan que ir. Sin importar color politico. Lo q detesto de los defensores aserrimos de los k es que no tienen ni tuvieron autocritica,Alejandro Bogani,economia,El dólar volvió a caer casi 4% y operó cerca de los $39 en los bancos de la City,https://www.infobae.com/economia/2018/10/02/vuelve-a-caer-el-dolar-se-opera-debajo-de-40-en-el-banco-nacion/&sa=U&ved=0ahUKEwiRx4j8v5veAhXFiJAKHd6jDLwQFggrMAQ&usg=AOvVaw24vmF6nhUxw50lnbADs1xS,0.06738727,0.12263985
4049,False,4 sem,1,0,"Pobre periodista esta desesperado, sabe que la cosa con su jefe anda muy mal, pero si para algo le servio el paro y es que hoy el dolar si dispara y ls bolsa sw cae, mira en wall stree si no me crees, bueno el paro salvo de que se muestre",Claudio Scalercio,politica,El paro afecta al país pero favorece a Mauricio Macri,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0.06594543,0.121086314
31507,False,1 sem,·,0,"Cuánto fanatico del negativismo, señor somos eso como equipo, no siempre se sale campeón, sino este periodista sería Borges.",Arevalo Guillermo,deportes-2,La selección nacional ha muerto,https://www.infobae.com/deportes-2/2018/10/14/la-seleccion-nacional-ha-muerto/&sa=U&ved=0ahUKEwim6JSh95zeAhUBHZAKHXUBAXoQFggTMAA&usg=AOvVaw1Ug0kb1SXvLUyF36ieJ4Dd,0.042327567999999996,0.11833909
32450,True,1 sem,1,0,el comentario más sensato que he leído... cuantos malos bichos que comentan esta nota...,Homero Ulises Gentile,teleshow/infoshow,"La triste historia de Javier Portales, el compañero inseparable de Alberto Olmedo",https://www.infobae.com/teleshow/infoshow/2018/10/14/la-triste-historia-de-javier-portales-el-companero-inseparable-de-alberto-olmedo/&sa=U&ved=0ahUKEwi-xNm495zeAhUCmJAKHT6HCnoQFggZMAE&usg=AOvVaw2Bcj2NcVU-Fk_3u4tVND8Q,0.044055272,0.117621854
44072,False,2 d,10,1,"Majul ha vivido escrachando a todo el mundo amparándose en su condición de periodista y basándose en la confidencialidad de sus fuentes. No me gusta el escrache callejero, pero en su caso puedo interpretarlo como que le dieron de tomar de su propia medicina. En el último de los casos, no parece ser ""intimidatorio"", sino que habla de una relación supuestamente parental que el propio Majul, si quisiera o pudiera, estaría en condiciones de refutar instantáneamente, o no?",Arquimedes Buendia,sociedad,"Adepa condenó y calificó de ""ataque intimidatorio"" los afiches dirigidos al periodista Luis Majul",https://www.infobae.com/sociedad/2018/10/22/adepa-condeno-y-califico-de-ataque-intimidatorio-los-afiches-dirigidos-al-periodista-luis-majul/,0.04423593,0.098984204
25224,True,1 sem,·,0,"entonces si no gana no sirve, no podes ser buen periodista si no ganaste, ni buen tecnico si no ganaste como jugador, mourinho y latorre te mandan un beso",Nacho Hardoy,deportes-2,"Fuerte cortocircuito entre Oscar Ruggeri y Diego Latorre por la ""Doctrina Bilardo""",https://www.infobae.com/deportes-2/2018/10/10/fuerte-cortocircuito-entre-oscar-ruggeri-y-diego-latorre-por-la-doctrina-bilardo/&sa=U&ved=0ahUKEwigg7L69JzeAhWIhZAKHd9aD8kQFggrMAQ&usg=AOvVaw2_7a8l4C5kHC-jh6H91R5o,0.045158925999999995,0.09612533
44316,False,2 d,2,0,"Lo hacen a propósito, Cande Tinelli y las Profes abusadores de pibes salen todas las semanas en este diario...no importa la noticia, importan cuantos opinan en la misma.",Maximiliano Brigante,teleshow/infoshow,"¡Una bomba! Candelaria Tinelli publicó su foto más hot: ""Se acerca el verano y ni...""",https://www.infobae.com/teleshow/infoshow/2018/10/22/una-bomba-candelaria-tinelli-publico-su-foto-mas-hot-se-acerca-el-verano-y-ni/,0.05305026,0.09595209
43996,False,1 d,11,0,Periodista independiente?¿No trabajas para el gobeirno?,Juan Carlos Caceres,sociedad,"Adepa condenó y calificó de ""ataque intimidatorio"" los afiches dirigidos al periodista Luis Majul",https://www.infobae.com/sociedad/2018/10/22/adepa-condeno-y-califico-de-ataque-intimidatorio-los-afiches-dirigidos-al-periodista-luis-majul/,0.026549782999999997,0.09594273
20835,False,2 sem,4,0,"He leído con mucho inetrés esta entrevista que me atrapó en las preguntas y en las respuestas del entrevistado aunque esto no signifique estar 100% de acuerdo con el mismo. Destaco que el título de esta entrevista resalta una lamentable verdad que explica nuestar decadencia. Felicito al periodista y al entrevistado. Es una entervista con calidad conceptual,",Ricardo Runza,politica,"Marcelo Gullo: ""La elite argentina no tiene ninguna conciencia de cómo funciona el mundo""",https://www.infobae.com/politica/2018/10/06/marcelo-gullo-la-elite-argentina-no-tiene-ninguna-conciencia-de-como-funciona-el-mundo/&sa=U&ved=0ahUKEwiL-f3ewJveAhVGPJAKHRo3AqkQFggZMAE&usg=AOvVaw2drkmbOnpFrmjfszDDWEOw,0.048162315,0.095591895
14137,False,3 sem,12,0,"Esto me recuerda a cuando cada 6 meses publican en primera plana "" las naftas bajaron 1%"" y despues en un cuadrito pequeño cada semana. nattas subas del 12% cada semana.",Juan Caba,economia,"El dólar bajó 4% en las sucursales del Banco Nación, en el debut de las bandas cambiarias",https://www.infobae.com/economia/2018/10/01/el-dolar-baja-20-centavos-en-el-banco-nacion/&sa=U&ved=0ahUKEwjBzOjov5veAhWKiJAKHTtqD3oQFggfMAI&usg=AOvVaw2AKiCGjokwbkI44nx_kMr2,0.04222234,0.09316444
43951,False,1 d,7,0,"Al fin fuè desesmascarado el periodista ""INDEPENDIENTE""",Rigoberto Moz,sociedad,"Adepa condenó y calificó de ""ataque intimidatorio"" los afiches dirigidos al periodista Luis Majul",https://www.infobae.com/sociedad/2018/10/22/adepa-condeno-y-califico-de-ataque-intimidatorio-los-afiches-dirigidos-al-periodista-luis-majul/,0.040192645,0.0856864
31420,False,1 sem,4,0,Sensacionalismo solamente veo en esta nota. La selección no va a morir nunca.,Santiago Guglielmini,deportes-2,La selección nacional ha muerto,https://www.infobae.com/deportes-2/2018/10/14/la-seleccion-nacional-ha-muerto/&sa=U&ved=0ahUKEwim6JSh95zeAhUBHZAKHXUBAXoQFggTMAA&usg=AOvVaw1Ug0kb1SXvLUyF36ieJ4Dd,0.058845904000000004,0.08528596
24001,False,2 sem,1,0,"Esta nota me ""robo"" una sonrisa",Santiago Iricibar,politica,"Fuerte cruce entre Guillermo Moreno y Roberto Navarro: ""Sos un idiota útil""",https://www.infobae.com/politica/2018/10/09/fuerte-cruce-entre-guillermo-moreno-y-roberto-navarro-sos-un-idiota-util/&sa=U&ved=0ahUKEwjm7Lnn9JzeAhWEDpAKHWhkC54QFggfMAI&usg=AOvVaw1C1nRNaghQ-VNjfoYtXCRx,0.023169712999999998,0.08416660000000001
14343,False,3 sem,2,0,"Me pregunto si la diputada y el periodista que la entrevista extrañaran a Lorenzetti?,...ojo es una pregunta!
Ambos critican,..se podria decir que detestan a la Diputada Carrio!,..¿ que habria salido vencedora en la contienda contra el Juez?",Adriana Scardanzan,politica,"Victoria Donda: ""Elena Highton de Nolasco manipuló información privilegiada para su provecho""",https://www.infobae.com/politica/2018/10/01/victoria-donda-elena-highton-de-nolasco-manipulo-informacion-privilegiada-para-su-provecho/&sa=U&ved=0ahUKEwiGp-Hyv5veAhUEvZAKHU3_A5AQFggqMAQ&usg=AOvVaw1la8vstSz8UJ0m4d4eMuBm,0.039608542000000004,0.0823568
20844,False,2 sem,5,0,"Excelente articulo, tanto el entrevistado como la periodista.",Jose Luis Nuñez,politica,"Marcelo Gullo: ""La elite argentina no tiene ninguna conciencia de cómo funciona el mundo""",https://www.infobae.com/politica/2018/10/06/marcelo-gullo-la-elite-argentina-no-tiene-ninguna-conciencia-de-como-funciona-el-mundo/&sa=U&ved=0ahUKEwiL-f3ewJveAhVGPJAKHRo3AqkQFggZMAE&usg=AOvVaw2drkmbOnpFrmjfszDDWEOw,0.033490434,0.08139682599999999
43994,False,1 d,10,0,Majul es periodista ?,Alejandro Miró,sociedad,"Adepa condenó y calificó de ""ataque intimidatorio"" los afiches dirigidos al periodista Luis Majul",https://www.infobae.com/sociedad/2018/10/22/adepa-condeno-y-califico-de-ataque-intimidatorio-los-afiches-dirigidos-al-periodista-luis-majul/,0.025374964,0.080760844
26399,False,2 sem,7,0,"Bueno bueno Se preparó de periodista, tiene un.marido dueño de un canal. Esta nota no resiste archivo y me preocupa más todos los científicos que se están yendo ahora del país",Gabriela Goldaracena,teleshow/infoshow,"Pamela David: ""Macri me desconcierta muchísimo, pero si vuelve Cristina me voy de la Argentina""",https://www.infobae.com/teleshow/infoshow/2018/10/10/pamela-david-macri-me-desconcierta-muchisimo-pero-si-vuelve-cristina-me-voy/&sa=U&ved=0ahUKEwipw4OJ9ZzeAhWGi5AKHU6KBowQFgglMAM&usg=AOvVaw2pcNWjjRbr0P2fsvijKVOq,0.033286277,0.07656387
41859,False,3 d,2,0,Cuánto nos saldrá esta puesta en escena para estupi2?Por que no publican lo que le paso a Triaca en el avión?,Lautaro Mor,politica,Funcionarios y referentes de Cambiemos realizaron un nuevo timbreo,https://www.infobae.com/politica/2018/10/20/funcionarios-y-referentes-de-cambiemos-realizaron-un-nuevo-timbreo/&sa=U&ved=0ahUKEwj_jLyr-ZzeAhXHjpAKHV9iCXsQFggTMAA&usg=AOvVaw0vc1aQoeTs8QSvRFbMCcgB,0.02666595,0.0733531
44030,False,1 d,1,1,"Majul es un periodista objetivo, como los hay pocos",Maria Rosa Marrari,sociedad,"Adepa condenó y calificó de ""ataque intimidatorio"" los afiches dirigidos al periodista Luis Majul",https://www.infobae.com/sociedad/2018/10/22/adepa-condeno-y-califico-de-ataque-intimidatorio-los-afiches-dirigidos-al-periodista-luis-majul/,0.018454555,0.06953702
33683,False,1 sem,5,1,Ningún juez lee esta nota y actúa de oficio? Ya van 2 notas en menos de 24 horas en que desinfobae apaña el mundo del hampa.,Marcelo Martín,sociedad,"Macarena Curia, abogada de narcotraficantes: ""¿Mi único límite? No defiendo a argentinos""",https://www.infobae.com/sociedad/2018/10/15/macarena-curia-abogada-de-narcotraficantes-mi-unico-limite-no-defiendo-a-argentinos/&sa=U&ved=0ahUKEwjDraXQ95zeAhVKE5AKHRG5AIgQFggTMAA&usg=AOvVaw3Hy-1tSUZjQPP5uttMzeaq,0.021586185,0.06501195
44320,True,2 d,1,0,"Bueno, supongo que parte del publico de este diario son utiles escolares, biromes y afines podrian aplicar el adjetivo hot a esta cosa",甲児兜,teleshow/infoshow,"¡Una bomba! Candelaria Tinelli publicó su foto más hot: ""Se acerca el verano y ni...""",https://www.infobae.com/teleshow/infoshow/2018/10/22/una-bomba-candelaria-tinelli-publico-su-foto-mas-hot-se-acerca-el-verano-y-ni/,0.021809371,0.063712515
43976,False,1 d,1,0,"Bueh, periodista...",Mauro Juarez,sociedad,"Adepa condenó y calificó de ""ataque intimidatorio"" los afiches dirigidos al periodista Luis Majul",https://www.infobae.com/sociedad/2018/10/22/adepa-condeno-y-califico-de-ataque-intimidatorio-los-afiches-dirigidos-al-periodista-luis-majul/,0.014478258,0.06362653
43922,False,1 d,3,0,"q tiene de malo que sea periodista y aparte empleado del estado??
se acuerdan en 2015: majul te contaba de la ""campaña del miedo"" que hacian los K

""van a venir una serie de castastrofes decian y una mega devaluacion un dolar arriba de 20 pesos""

y nada de eso paso, era campaña del miedo",Ivan Kuzmuk,sociedad,"Adepa condenó y calificó de ""ataque intimidatorio"" los afiches dirigidos al periodista Luis Majul",https://www.infobae.com/sociedad/2018/10/22/adepa-condeno-y-califico-de-ataque-intimidatorio-los-afiches-dirigidos-al-periodista-luis-majul/,0.018275706,0.06250449
21664,False,2 sem,5,0,"Lo que dice en esta nota es todo cierto, pero el en la era Grondona fue un obsecuente que miraba para otro lado. También fue parte del problema.",Marcelo Mozzi,deportes-2,Hay que declarar nula la Copa Libertadores,https://www.infobae.com/deportes-2/2018/10/07/hay-que-declarar-nula-la-copa-libertadores/&sa=U&ved=0ahUKEwjmvb7twJveAhVFD5AKHUpcAU0QFggTMAA&usg=AOvVaw3iVWilyyZsw65X-M2b8ndY,0.015494741499999999,0.05795021400000001
13460,True,3 sem,·,0,¿y cuál es un bue periodista?,Ramiro Tornielli,sociedad,"Relatos salvajes: discutió con otro automovilista por una mala maniobra, sacó un arma y lo mató",https://www.infobae.com/sociedad/2018/09/30/discutio-con-otro-automovilista-por-una-mala-maniobra-saco-un-arma-y-lo-mato/&sa=U&ved=0ahUKEwiN_pbav5veAhWDg5AKHYlHBhsQFggrMAQ&usg=AOvVaw3rIJ2j0zRXH59oT-Qi2owg,0.01046099,0.055185015999999996
39082,False,5 d,·,0,Quien escribe esta nota? Alguien sabe?,Nahuel Piñeiro Reynier,sociedad,Canal 9 inició un proceso preventivo de crisis,https://www.infobae.com/sociedad/2018/10/18/canal-9-inicio-un-proceso-preventivo-de-crisis/&sa=U&ved=0ahUKEwiw2Yq6-JzeAhXGhJAKHT9_CCUQFggTMAA&usg=AOvVaw2OS9gWOfi12eIlRyCHU8Bz,0.008805568,0.054243945
43318,False,2 d,·,0,Los medios limitan el acceso digital a los lectores y publican alli notas de poca importancia. En el mundo esto es una tendencia debida a la crisis de baja calidad de lo que publican y al costo elevado (tanto de la edicion en papel como la digital). Al limitar el contenido digital y ponerle precio a la prensa digital los mediosi limitan la libertad de informacion del pueblo (derecho que esta protegido por la Constitucion Nacional.,Hebe Ly,sociedad,"Informe de Adepa en la SIP: ""La libertad de prensa se agravó por la crisis económica""",https://www.infobae.com/sociedad/2018/10/21/informe-de-adepa-en-la-sip-la-libertad-de-prensa-se-agravo-por-la-crisis-economica/&sa=U&ved=0ahUKEwjp9fLD-ZzeAhUEOZAKHecjAdkQFggqMAQ&usg=AOvVaw3pqGGKnXSXDFpMp0-dtmsB,0.014134178,0.052147847000000004
136,False,4 sem,·,2,"Pregunta: cuál sería el motivo x el q ningún periodista futbolizado denuncia el costo de la popular $500 en el partido del domingo Pero se ""rasgan las vestiduras"" en la tele lamentando el aumento del trigo y su incidencia en el pan? Igual c/u tiene el derecho de gastar su propia $$$ en dónde quiera",Adriana Pintos,deportes-2,Gonzalito Rodríguez habló sobre el mal momento que vivió en la Bombonera,https://www.infobae.com/deportes-2/2018/09/24/gonzalito-rodriguez-hablo-sobre-el-mal-momento-que-vivio-en-la-bombonera/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggrMAQ&usg=AOvVaw0SZw4Vhi93d8Mb9ttPp-X9,0.010595872,0.04625858
